,default_profile,favourites_count,followers_count,friends_count,id,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
630,0.0,1.3733111964889237,0.03790113765130982,0.006312934183927677,58461854,0.5803940243370095,0.0,76.20985010706637,human,3.9752903385223624,1.2038547071905115,0.0059156542204694355,6,135,99.41191349437207,False,6,130,18.960244648318046
631,0.0,26.24259012354727,0.003237785628503854,0.3005092433575035,179837404,2.2912360069410624,0.0,67.79443254817987,human,17.381226053639846,25.478653530377667,3.2963514519731945,22,160,23.275563258232236,False,22,139,4.879065888240201
632,0.0,0.04481865357999566,2.6989534888598716,0.09768077731905299,14157134,0.9733360751250943,100.0,86.72376873661669,human,5.945350374614367,0.03503746143675628,0.0012853975621215938,24,152,99.87162525637035,False,24,129,4.013761467889909
633,0.0,1.9663831910317593,0.33201165139941047,0.03638422282349715,64757296,0.4309663733671007,100.0,75.73875802997858,human,2.967950310559006,1.733167701863354,0.003892095995352721,26,159,99.61229936853982,False,26,134,3.810868031051518
634,0.0,0.999540538331224,0.05441794281950037,0.10867750138137862,37229778,0.5227803211503981,0.0,77.90149892933619,human,3.5121182743577313,0.859428017450315,0.07092858408647883,19,157,93.37690812063045,False,19,139,5.7943022694350566
635,100.0,0.6240786102271094,4.821720965754064e-05,0.004140741776554713,365694298,0.10804824110450917,0.0,59.67880085653104,bot,0.9145038167938931,0.676030534351145,3.05,1,1,24.691358024691358,False,1,1,0.0
636,100.0,19.849871604423235,0.0032739485357470093,0.015816275966184394,1042814112,0.6871795981832022,0.0,49.2933618843683,human,6.827240143369176,25.240143369175627,0.1715758468335788,22,156,85.35512256442489,False,22,135,4.7122602168473735
637,0.0,1.4747873932738196,0.0001808145362157774,0.025455379773901925,193728764,0.13849656013362627,0.0,67.02355460385438,human,1.0610834715312327,1.4461028192371477,5.0,19,124,16.666666666666664,False,19,106,4.200869145340415
638,100.0,3.913316777679747,0.0004122571425719725,0.07120718235419499,24117754,0.38807176279172123,0.0,78.99357601713062,human,2.5752932726837443,3.323677280344745,6.1345029239766085,1,1,14.01639344262295,False,1,1,0.0
639,100.0,0.05186561169005787,8.438011690069612e-05,0.02728816711762286,3327665070,0.0043291448856564605,0.0,28.565310492505347,human,0.06586169045005488,0.10098792535675083,11.485714285714286,1,1,8.009153318077804,False,1,1,0.0
640,0.0,0.2243751462243808,0.0002651946531164735,0.05233626081514236,892071119666245638,0.0029221727978181113,0.0,13.404710920770876,bot,0.07271095152603231,0.7145421903052065,7.009090909090909,18,121,12.485811577752553,False,18,104,4.383282364933741
641,100.0,8.020847720872808,0.001979316456442043,0.06374027095385042,762076581506453505,0.8743429620730833,0.0,21.09207708779443,human,16.453496266123558,19.317718940936864,1.143727161997564,6,50,46.64772727272727,False,6,45,5.963302752293578
642,0.0,0.7974337797346398,0.0007353124472774948,0.014526536724306698,634130682,0.15617390175005683,0.0,52.912205567451814,human,1.4629942548158161,0.9560662385941197,0.7016393442622951,5,36,58.76685934489403,False,5,32,4.954128440366973
643,100.0,2.2522078119758824,0.00025314035070208836,0.02701664306670124,72360880,0.08218160041271182,0.0,75.16059957173447,human,0.5697848924462231,1.9984992496248124,3.7904761904761903,7,48,20.87475149105368,False,7,42,4.587155963302753
644,0.0,0.16405318480224826,8.19692564178191e-05,0.0,141299741,0.031602757665292164,0.0,69.97858672376873,bot,0.23322683706070288,0.15495207667731628,0.0,1,1,100.0,False,1,1,0.0
645,0.0,11.862849282478725,0.0001735819547671463,0.017920587360826953,168565518,0.15819416936336317,0.0,68.4154175588865,human,1.190605484659245,11.42682595710019,3.6666666666666665,3,21,21.428571428571427,False,3,19,4.89296636085627
646,0.0,0.24326099395934753,0.0002700163740822276,0.008281483553109426,113517906,0.0588402942375474,0.0,71.79871520342611,human,0.42462900286383753,0.22468107263733403,1.0892857142857142,14,102,47.863247863247864,False,14,89,4.91480996068152
647,100.0,0.0,9.643441931508128e-06,0.0032582886110594463,1005564252948582401,0.0011905148435555268,0.0,6.702355460385439,bot,0.04119850187265917,0.0,12.0,1,1,7.6923076923076925,False,1,1,0.0
648,0.0,0.0,0.0017213543847742008,0.05070711650961263,150996744,45.387476505369946,0.0,69.44325481798715,bot,337.20182256767623,0.0,1.046218487394958,1,127,48.870636550308014,False,2,126,56.88073394495413
649,0.0,0.4529784673147989,1.6876023380139224e-05,0.003054645572868231,531632887,0.08560884011385651,0.0,55.35331905781584,bot,0.7722095671981777,0.5229417507321835,6.428571428571429,1,1,13.461538461538462,False,1,1,0.0
650,100.0,7.282044632613887,0.0009715767745994439,0.0674737266540227,2253916442,0.8928500564592646,0.0,41.67023554603854,human,10.168036154478225,10.613804437140509,2.466501240694789,23,159,28.847530422333573,False,23,137,4.547267650578381
651,100.0,1.6422231179688975,0.00036645079339730883,0.01534110887707156,790302681537449985,0.06212322910917022,0.0,19.42184154175589,human,1.2344086021505376,4.176344086021506,1.486842105263158,21,155,40.21164021164021,False,22,133,4.62885738115096
652,0.0,0.9321716187990292,0.0004146680030548495,0.04032132156186065,875949740503859204,0.03611228358785098,0.0,14.36830835117773,human,0.8636755823986195,2.8533218291630718,3.453488372093023,9,81,22.45430809399478,False,10,71,5.596330275229358
